1531373616 959231 SNAPSHOT ni1901 | 113960 114000 |   1 x   2 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 114000 0 53104 M 5952256000 67990
1531373617 306332 SNAPSHOT ni1901 | 113960 114010 |   5 x   2 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 114000 0 53104 M 5952256000 67990
1531373617 999181 SNAPSHOT ni1901 | 113960 114010 |   3 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113960 0 53106 M 5952483920 67990
1531373619 468226 SNAPSHOT ni1901 | 113950 114000 |   2 x   2 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113960 0 53106 M 5952483920 67990
1531373619 759176 SNAPSHOT ni1901 | 113950 114010 |   2 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113960 0 53106 M 5952483920 67990
1531373620 979195 SNAPSHOT ni1901 | 113960 114010 |   6 x   2 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113960 0 53106 M 5952483920 67990
1531373621 815292 SNAPSHOT ni1901 | 113960 114010 |   3 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113960 0 53106 M 5952483920 67990
1531373622 763241 SNAPSHOT ni1901 | 113960 114010 |   4 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113960 0 53106 M 5952483920 67990
1531373623 251264 SNAPSHOT ni1901 | 113910 114000 |   1 x   2 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113950 0 53110 M 5952939720 67990
1531373623 726179 SNAPSHOT ni1901 | 113950 113990 |   1 x   3 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113950 0 53110 M 5952939720 67990
1531373624 491251 SNAPSHOT ni1901 | 113920 113980 |   2 x   3 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113950 0 53110 M 5952939720 67990
1531373625 275294 SNAPSHOT ni1901 | 113860 113980 |   1 x   3 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113910 0 53112 M 5953167540 67990
1531373625 957278 SNAPSHOT ni1901 | 113910 113980 |   3 x   3 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113910 0 53114 M 5953395360 67988
1531373626 264180 SNAPSHOT ni1901 | 113880 113980 |   2 x   3 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113910 0 53114 M 5953395360 67988
1531373626 980196 SNAPSHOT ni1901 | 113900 113960 |   1 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113910 0 53114 M 5953395360 67988
1531373627 258212 SNAPSHOT ni1901 | 113890 113950 |   5 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113950 0 53116 M 5953623260 67988
1531373627 754177 SNAPSHOT ni1901 | 113890 113940 |   4 x   2 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113950 0 53116 M 5953623260 67988
1531373628 451958 SNAPSHOT ni1901 | 113860 113940 |   3 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113950 0 53116 M 5953623260 67988
1531373629 269234 SNAPSHOT ni1901 | 113870 113930 |   5 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113950 0 53116 M 5953623260 67988
1531373629 774235 SNAPSHOT ni1901 | 113870 113930 |   5 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113950 0 53116 M 5953623260 67988
1531373630 228237 SNAPSHOT ni1901 | 113870 113920 |   4 x   2 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113950 0 53116 M 5953623260 67988
1531373630 756318 SNAPSHOT ni1901 | 113870 113930 |   4 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113950 0 53116 M 5953623260 67988
1531373631 452144 SNAPSHOT ni1901 | 113870 113920 |   2 x   2 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113950 0 53116 M 5953623260 67988
1531373632 335293 SNAPSHOT ni1901 | 113870 113930 |   1 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113870 0 53118 M 5953851000 67986
1531373632 341225 SNAPSHOT ni1901 | 113870 113920 |   2 x   3 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113870 0 53118 M 5953851000 67986
1531373633 282346 SNAPSHOT ni1901 | 113860 113920 |   3 x   3 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113870 0 53118 M 5953851000 67986
1531373633 751785 SNAPSHOT ni1901 | 113860 113910 |   3 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113870 0 53118 M 5953851000 67986
1531373634 239175 SNAPSHOT ni1901 | 113880 113900 |   1 x   2 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113870 0 53118 M 5953851000 67986
1531373635 469213 SNAPSHOT ni1901 | 113840 113940 |   1 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113840 0 53152 M 5957721660 67984
1531373635 759178 SNAPSHOT ni1901 | 113840 113890 |   1 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113840 0 53152 M 5957721660 67984
1531373636 282332 SNAPSHOT ni1901 | 113880 113890 |   1 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113870 0 53154 M 5957949400 67984
1531373637 476289 SNAPSHOT ni1901 | 113830 113880 |   1 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113850 0 53158 M 5958404840 67984
1531373637 818093 SNAPSHOT ni1901 | 113840 113890 |   3 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113890 0 53162 M 5958860280 67986
1531373638 454233 SNAPSHOT ni1901 | 113830 113930 |   1 x   3 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113890 0 53162 M 5958860280 67986
1531373638 787180 SNAPSHOT ni1901 | 113840 113920 |   4 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113890 0 53162 M 5958860280 67986
1531373639 291268 SNAPSHOT ni1901 | 113850 113910 |   2 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113890 0 53162 M 5958860280 67986
1531373640 469294 SNAPSHOT ni1901 | 113850 113930 |   2 x   2 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113890 0 53162 M 5958860280 67986
1531373640 745191 SNAPSHOT ni1901 | 113850 113920 |   1 x   2 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113890 0 53162 M 5958860280 67986
1531373642 280294 SNAPSHOT ni1901 | 113850 113910 |   1 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113920 0 53164 M 5959088120 67986
1531373643 275178 SNAPSHOT ni1901 | 113850 113920 |   1 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113920 0 53164 M 5959088120 67986
1531373643 810223 SNAPSHOT ni1901 | 113860 113910 |   3 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113920 0 53164 M 5959088120 67986
1531373644 308292 SNAPSHOT ni1901 | 113870 113930 |   1 x   2 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113920 0 53166 M 5959315960 67986
1531373645 309241 SNAPSHOT ni1901 | 113880 113940 |   3 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113920 0 53166 M 5959315960 67986
1531373646 266255 SNAPSHOT ni1901 | 113850 113940 |   3 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113870 0 53176 M 5960454740 67996
1531373647 470196 SNAPSHOT ni1901 | 113860 113930 |   1 x   2 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113870 0 53176 M 5960454740 67996
1531373647 983240 SNAPSHOT ni1901 | 113870 113930 |   3 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113870 0 53176 M 5960454740 67996
1531373648 449196 SNAPSHOT ni1901 | 113870 113930 |   7 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113870 0 53176 M 5960454740 67996
1531373648 789237 SNAPSHOT ni1901 | 113870 113930 |   4 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113870 0 53176 M 5960454740 67996
1531373649 283180 SNAPSHOT ni1901 | 113890 113970 |   1 x   3 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113930 0 53178 M 5960682600 67994
1531373649 971296 SNAPSHOT ni1901 | 113900 113960 |   1 x   3 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113930 0 53178 M 5960682600 67994
1531373650 258179 SNAPSHOT ni1901 | 113900 113960 |   1 x   3 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113930 0 53178 M 5960682600 67994
1531373650 730180 SNAPSHOT ni1901 | 113900 113960 |   1 x   3 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113930 0 53178 M 5960682600 67994
1531373651 746234 SNAPSHOT ni1901 | 113900 113960 |   2 x   3 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113930 0 53178 M 5960682600 67994
1531373652 260233 SNAPSHOT ni1901 | 113900 113960 |   5 x   3 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113930 0 53178 M 5960682600 67994
1531373652 756176 SNAPSHOT ni1901 | 113900 113960 |   2 x   3 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113930 0 53178 M 5960682600 67994
1531373653 993921 SNAPSHOT ni1901 | 113900 113960 |   2 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113930 0 53178 M 5960682600 67994
1531373654 276180 SNAPSHOT ni1901 | 113900 113950 |   2 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113930 0 53178 M 5960682600 67994
1531373655 378199 SNAPSHOT ni1901 | 113900 114000 |   2 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113930 0 53178 M 5960682600 67994
1531373655 384239 SNAPSHOT ni1901 | 113910 113990 |   1 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113930 0 53178 M 5960682600 67994
1531373656 484179 SNAPSHOT ni1901 | 113900 113980 |   2 x   3 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113900 0 53188 M 5961821640 67986
1531373656 754181 SNAPSHOT ni1901 | 113900 113970 |   1 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113900 0 53188 M 5961821640 67986
1531373657 478259 SNAPSHOT ni1901 | 113910 113960 |   1 x   2 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113900 0 53188 M 5961821640 67986
1531373657 794235 SNAPSHOT ni1901 | 113880 113960 |   2 x   2 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113900 0 53188 M 5961821640 67986
1531373658 253236 SNAPSHOT ni1901 | 113890 113960 |   3 x   2 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113900 0 53188 M 5961821640 67986
1531373659 247176 SNAPSHOT ni1901 | 113890 113950 |   1 x   2 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113900 0 53188 M 5961821640 67986
1531373659 751344 SNAPSHOT ni1901 | 113900 113980 |   3 x   4 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113950 0 53198 M 5962961100 67992
1531373660 464244 SNAPSHOT ni1901 | 113900 113950 |   3 x   2 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113950 0 53198 M 5962961100 67992
1531373660 757254 SNAPSHOT ni1901 | 113900 113950 |   4 x   2 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113950 0 53198 M 5962961100 67992
1531373661 297179 SNAPSHOT ni1901 | 113900 113970 |   2 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113970 0 53204 M 5963644840 67998
1531373661 989192 SNAPSHOT ni1901 | 113900 113950 |   2 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113970 0 53204 M 5963644840 67998
1531373662 467197 SNAPSHOT ni1901 | 113870 113950 |   1 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113900 0 53208 M 5964100440 67994
1531373663 252344 SNAPSHOT ni1901 | 113850 113930 |   1 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113870 0 53210 M 5964328180 67994
1531373664 845228 SNAPSHOT ni1901 | 113850 113920 |   1 x   7 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113870 0 53210 M 5964328180 67994
1531373664 845335 SNAPSHOT ni1901 | 113800 113900 |   1 x   3 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113840 0 53214 M 5964783560 67994
1531373665 971245 SNAPSHOT ni1901 | 113810 113890 |   4 x   4 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113840 0 53214 M 5964783560 67994
1531373666 462302 SNAPSHOT ni1901 | 113800 113860 |   1 x   3 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113810 0 53222 M 5965694040 67986
1531373667 465246 SNAPSHOT ni1901 | 113700 113830 |   1 x   3 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113790 0 53226 M 5966149220 67984
1531373667 748235 SNAPSHOT ni1901 | 113760 113810 |   6 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113820 0 53228 M 5966376860 67984
1531373668 299175 SNAPSHOT ni1901 | 113770 113810 |   1 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113820 0 53228 M 5966376860 67984
1531373668 762179 SNAPSHOT ni1901 | 113810 113820 |   1 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113810 0 53230 M 5966604480 67984
1531373669 285178 SNAPSHOT ni1901 | 113770 113850 |   2 x   2 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113810 0 53230 M 5966604480 67984
1531373669 811230 SNAPSHOT ni1901 | 113810 113850 |   1 x   2 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113810 0 53232 M 5966832100 67984
1531373670 264175 SNAPSHOT ni1901 | 113810 113850 |   1 x   2 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113810 0 53232 M 5966832100 67984
1531373671 478287 SNAPSHOT ni1901 | 113820 113910 |   1 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113850 0 53236 M 5967287500 67984
1531373672 334344 SNAPSHOT ni1901 | 113830 113890 |   1 x   3 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113850 0 53236 M 5967287500 67984
1531373672 341297 SNAPSHOT ni1901 | 113850 113880 |   1 x   2 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113830 0 53238 M 5967515160 67986
1531373672 758254 SNAPSHOT ni1901 | 113850 113880 |   1 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113830 0 53238 M 5967515160 67986
1531373673 273235 SNAPSHOT ni1901 | 113850 113870 |   1 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113830 0 53238 M 5967515160 67986
1531373673 774309 SNAPSHOT ni1901 | 113770 113950 |   2 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113850 0 53240 M 5967742860 67986
1531373674 455243 SNAPSHOT ni1901 | 113780 113900 |   5 x   3 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113850 0 53240 M 5967742860 67986
1531373674 761203 SNAPSHOT ni1901 | 113800 113890 |   6 x   2 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113850 0 53240 M 5967742860 67986
1531373675 750234 SNAPSHOT ni1901 | 113810 113890 |   1 x   5 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113850 0 53240 M 5967742860 67986
1531373676 271330 SNAPSHOT ni1901 | 113800 113890 |   1 x   5 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113850 0 53240 M 5967742860 67986
1531373676 756236 SNAPSHOT ni1901 | 113820 113890 |   4 x   4 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113890 0 53242 M 5967970640 67988
1531373677 972176 SNAPSHOT ni1901 | 113820 113870 |   2 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113890 0 53242 M 5967970640 67988
1531373678 470202 SNAPSHOT ni1901 | 113820 113870 |   2 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113890 0 53242 M 5967970640 67988
1531373679 228235 SNAPSHOT ni1901 | 113830 113870 |   2 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113890 0 53242 M 5967970640 67988
1531373679 768180 SNAPSHOT ni1901 | 113820 113930 |   2 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113890 0 53242 M 5967970640 67988
1531373680 239179 SNAPSHOT ni1901 | 113820 113890 |   2 x   3 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113890 0 53242 M 5967970640 67988
1531373680 730177 SNAPSHOT ni1901 | 113830 113880 |   2 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113890 0 53242 M 5967970640 67988
1531373681 270180 SNAPSHOT ni1901 | 113820 113880 |   2 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113890 0 53242 M 5967970640 67988
1531373681 776231 SNAPSHOT ni1901 | 113830 113880 |   2 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113890 0 53242 M 5967970640 67988
1531373682 446298 SNAPSHOT ni1901 | 113840 113880 |   2 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113890 0 53242 M 5967970640 67988
1531373682 983179 SNAPSHOT ni1901 | 113850 113930 |   2 x   2 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113890 0 53242 M 5967970640 67988
1531373683 241180 SNAPSHOT ni1901 | 113800 113920 |   1 x   4 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113890 0 53242 M 5967970640 67988
1531373683 774290 SNAPSHOT ni1901 | 113800 113890 |   3 x   5 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113880 0 53244 M 5968198400 67990
1531373684 960230 SNAPSHOT ni1901 | 113840 113890 |   2 x   2 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113880 0 53248 M 5968653780 67986
1531373685 276292 SNAPSHOT ni1901 | 113890 113920 |   1 x   2 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113890 0 53252 M 5969109340 67986
1531373686 269178 SNAPSHOT ni1901 | 113820 113930 |   1 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113890 0 53252 M 5969109340 67986
1531373686 750180 SNAPSHOT ni1901 | 113840 113890 |   6 x   2 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113890 0 53252 M 5969109340 67986
1531373687 268285 SNAPSHOT ni1901 | 113850 113890 |   2 x   2 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113890 0 53252 M 5969109340 67986
1531373687 778234 SNAPSHOT ni1901 | 113890 113920 |   1 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113890 0 53256 M 5969564900 67982
1531373688 438254 SNAPSHOT ni1901 | 113840 113930 |   2 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113890 0 53256 M 5969564900 67982
1531373688 759186 SNAPSHOT ni1901 | 113850 113920 |   6 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113890 0 53256 M 5969564900 67982
1531373689 301178 SNAPSHOT ni1901 | 113850 113920 |   6 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113890 0 53256 M 5969564900 67982
1531373690 248235 SNAPSHOT ni1901 | 113850 113920 |  11 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113890 0 53256 M 5969564900 67982
1531373690 748180 SNAPSHOT ni1901 | 113870 113900 |   2 x   2 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113890 0 53256 M 5969564900 67982
1531373691 762182 SNAPSHOT ni1901 | 113860 113920 |   2 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113900 0 53262 M 5970248200 67978
1531373692 759183 SNAPSHOT ni1901 | 113870 113920 |   2 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113900 0 53262 M 5970248200 67978
1531373693 296238 SNAPSHOT ni1901 | 113850 113920 |   5 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113900 0 53262 M 5970248200 67978
1531373693 978361 SNAPSHOT ni1901 | 113860 113920 |   2 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113900 0 53262 M 5970248200 67978
1531373694 445268 SNAPSHOT ni1901 | 113870 113960 |   3 x   3 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113900 0 53262 M 5970248200 67978
1531373694 926317 SNAPSHOT ni1901 | 113870 113950 |   3 x   2 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113900 0 53262 M 5970248200 67978
